device_class,device_key,corner_label,temp_c,vctrl_v,status,srf_hz,c_1ghz_f,c_5ghz_f,c_10ghz_f,c_20ghz_f,q_1ghz,q_5ghz,q_10ghz,q_20ghz
diode,dalg,tt,125,3.3,PASS,none,1.41654e-13,1.48909e-14,4.02505e-15,1.03379e-15,1.30939e+00,2.70324e-01,1.38160e-01,6.98237e-02
diode,dpsm,tt,125,3.3,PASS,none,1.69143e-15,3.27980e-16,9.62039e-17,2.52351e-17,2.07761e+00,4.42280e-01,2.26118e-01,1.13961e-01
diode,dplg,tt,125,3.3,PASS,none,1.51160e-13,2.58093e-14,7.21929e-15,1.86128e-15,1.97213e+00,3.97672e-01,1.99505e-01,9.98784e-02
diode,dasm,ss,-40,0.0,PASS,none,1.56577e-15,1.68764e-16,5.46266e-17,1.51395e-17,8.93471e-01,2.64550e-01,1.57062e-01,8.39937e-02
diode,dalg,ss,-40,0.0,PASS,none,1.43945e-13,1.00937e-14,2.69136e-15,6.90561e-16,8.33125e-01,1.76340e-01,9.14600e-02,4.65231e-02
diode,dpsm,ss,-40,0.0,PASS,none,2.05934e-15,2.37727e-16,6.53302e-17,1.67869e-17,1.29416e+00,2.90912e-01,1.49290e-01,7.52514e-02
diode,dplg,ss,-40,0.0,PASS,none,1.83596e-13,1.74560e-14,4.58426e-15,1.16122e-15,1.21230e+00,2.46346e-01,1.23695e-01,6.19328e-02
diode,dasm,ss,-40,0.3,PASS,none,1.58418e-15,1.77370e-16,5.70478e-17,1.57778e-17,9.78593e-01,2.79606e-01,1.64291e-01,8.75740e-02
diode,dalg,ss,-40,0.3,PASS,none,1.45868e-13,1.09630e-14,2.92502e-15,7.50203e-16,9.15447e-01,1.92588e-01,9.95435e-02,5.05597e-02
diode,dpsm,ss,-40,0.3,PASS,none,2.00679e-15,2.55209e-16,7.08542e-17,1.82648e-17,1.42687e+00,3.16919e-01,1.62593e-01,8.19659e-02
diode,dplg,ss,-40,0.3,PASS,none,1.79297e-13,1.90384e-14,5.04542e-15,1.28121e-15,1.34121e+00,2.72061e-01,1.36592e-01,6.83896e-02
diode,dasm,ss,-40,0.6,PASS,none,1.58990e-15,1.84395e-16,5.90385e-17,1.63026e-17,1.04942e+00,2.92113e-01,1.70262e-01,9.05205e-02
diode,dalg,ss,-40,0.6,PASS,none,1.46489e-13,1.16708e-14,3.11749e-15,7.99461e-16,9.83588e-01,2.06037e-01,1.06230e-01,5.38970e-02
diode,dpsm,ss,-40,0.6,PASS,none,1.95710e-15,2.68943e-16,7.53073e-17,1.94647e-17,1.53673e+00,3.38215e-01,1.73437e-01,8.74331e-02
diode,dplg,ss,-40,0.6,PASS,none,1.75016e-13,2.02976e-14,5.42245e-15,1.37998e-15,1.44780e+00,2.93297e-01,1.47235e-01,7.37177e-02
diode,dasm,ss,-40,0.9,PASS,none,1.58913e-15,1.90341e-16,6.07368e-17,1.67506e-17,1.11040e+00,3.02868e-01,1.75377e-01,9.30388e-02
diode,dalg,ss,-40,0.9,PASS,none,1.46444e-13,1.22721e-14,3.28273e-15,8.41858e-16,1.04234e+00,2.17631e-01,1.11992e-01,5.67721e-02
diode,dpsm,ss,-40,0.9,PASS,none,1.91169e-15,2.80287e-16,7.90734e-17,2.04861e-17,1.63150e+00,3.56468e-01,1.82699e-01,9.20987e-02
diode,dplg,ss,-40,0.9,PASS,none,1.71009e-13,2.13466e-14,5.74435e-15,1.46484e-15,1.53971e+00,3.11595e-01,1.56401e-01,7.83055e-02
diode,dasm,ss,-40,1.2,PASS,none,1.58480e-15,1.95504e-16,6.22230e-17,1.71430e-17,1.16416e+00,3.12342e-01,1.79870e-01,9.52471e-02
diode,dalg,ss,-40,1.2,PASS,none,1.46028e-13,1.27970e-14,3.42841e-15,8.79327e-16,1.09434e+00,2.27892e-01,1.17089e-01,5.93153e-02
diode,dpsm,ss,-40,1.2,PASS,none,1.87043e-15,2.89956e-16,8.23556e-17,2.13816e-17,1.71543e+00,3.72565e-01,1.90845e-01,9.61986e-02
diode,dplg,ss,-40,1.2,PASS,none,1.67320e-13,2.22464e-14,6.02688e-15,1.53976e-15,1.62109e+00,3.27789e-01,1.64511e-01,8.23639e-02
diode,dasm,ss,-40,1.8,PASS,none,1.57107e-15,2.04120e-16,6.47315e-17,1.78068e-17,1.25569e+00,3.28462e-01,1.87492e-01,9.89865e-02
diode,dalg,ss,-40,1.8,PASS,none,1.44643e-13,1.36859e-14,3.67844e-15,9.43839e-16,1.18404e+00,2.45592e-01,1.25879e-01,6.36993e-02
diode,dpsm,ss,-40,1.8,PASS,none,1.79861e-15,3.05839e-16,8.79134e-17,2.29102e-17,1.86032e+00,4.00244e-01,2.04807e-01,1.03220e-01
diode,dplg,ss,-40,1.8,PASS,none,1.60822e-13,2.37348e-14,6.50901e-15,1.66864e-15,1.76160e+00,3.55738e-01,1.78501e-01,8.93644e-02
diode,dasm,ss,-40,2.4,PASS,none,1.55516e-15,2.10997e-16,6.67645e-17,1.83465e-17,1.33051e+00,3.41636e-01,1.93709e-01,1.02032e-01
diode,dalg,ss,-40,2.4,PASS,none,1.42942e-13,1.44249e-14,3.88984e-15,9.98613e-16,1.26037e+00,2.60651e-01,1.33355e-01,6.74270e-02
diode,dpsm,ss,-40,2.4,PASS,none,1.73810e-15,3.18580e-16,9.25463e-17,2.41974e-17,1.98374e+00,4.23747e-01,2.16622e-01,1.09154e-01
diode,dplg,ss,-40,2.4,PASS,none,1.55296e-13,2.49371e-14,6.91404e-15,1.77800e-15,1.88136e+00,3.79550e-01,1.90415e-01,9.53251e-02
diode,dasm,ss,-40,3.0,PASS,none,1.54016e-15,2.16364e-16,6.83758e-17,1.87762e-17,1.39009e+00,3.52134e-01,1.98665e-01,1.04461e-01
diode,dalg,ss,-40,3.0,PASS,none,1.41154e-13,1.50594e-14,4.07415e-15,1.04655e-15,1.32729e+00,2.73855e-01,1.39909e-01,7.06939e-02
diode,dpsm,ss,-40,3.0,PASS,none,1.68618e-15,3.29182e-16,9.65410e-17,2.53176e-17,2.09210e+00,4.44347e-01,2.26949e-01,1.14337e-01
diode,dplg,ss,-40,3.0,PASS,none,1.50529e-13,2.59426e-14,7.26531e-15,1.87373e-15,1.98658e+00,4.00470e-01,2.00878e-01,1.00559e-01
diode,dasm,ss,-40,3.3,PASS,none,1.53376e-15,2.18450e-16,6.90108e-17,1.89465e-17,1.41354e+00,3.56275e-01,2.00627e-01,1.05425e-01
diode,dalg,ss,-40,3.3,PASS,none,1.40260e-13,1.53461e-14,4.15837e-15,1.06852e-15,1.35800e+00,2.79912e-01,1.42915e-01,7.21922e-02
diode,dpsm,ss,-40,3.3,PASS,none,1.66281e-15,3.33872e-16,9.83541e-17,2.58294e-17,2.14188e+00,4.53804e-01,2.31683e-01,1.16711e-01
diode,dplg,ss,-40,3.3,PASS,none,1.48376e-13,2.63890e-14,7.42531e-15,1.91762e-15,2.03496e+00,4.10088e-01,2.05687e-01,1.02965e-01
diode,dasm,ss,27,0.0,PASS,none,1.54631e-15,1.63201e-16,5.30569e-17,1.47231e-17,8.39366e-01,2.54939e-01,1.52387e-01,8.16598e-02
diode,dalg,ss,27,0.0,PASS,none,1.41938e-13,9.53606e-15,2.54273e-15,6.52680e-16,7.81029e-01,1.66053e-01,8.63355e-02,4.39615e-02
diode,dpsm,ss,27,0.0,PASS,none,2.08959e-15,2.24988e-16,6.13191e-17,1.57144e-17,1.20494e+00,2.72505e-01,1.39708e-01,7.03890e-02
diode,dplg,ss,27,0.0,PASS,none,1.85687e-13,1.63506e-14,4.26851e-15,1.07948e-15,1.12547e+00,2.28924e-01,1.14934e-01,5.75423e-02
diode,dasm,ss,27,0.3,PASS,none,1.57441e-15,1.72055e-16,5.55503e-17,1.53830e-17,9.25811e-01,2.70274e-01,1.59816e-01,8.53590e-02
diode,dalg,ss,27,0.3,PASS,none,1.44992e-13,1.04892e-14,2.79723e-15,7.17546e-16,8.70402e-01,1.83696e-01,9.51178e-02,4.83488e-02
diode,dpsm,ss,27,0.3,PASS,none,2.04021e-15,2.44888e-16,6.75129e-17,1.73641e-17,1.34963e+00,3.01311e-01,1.54511e-01,7.78693e-02
diode,dplg,ss,27,0.3,PASS,none,1.81961e-13,1.81231e-14,4.77640e-15,1.21105e-15,1.26623e+00,2.57053e-01,1.29051e-01,6.46116e-02
diode,dasm,ss,27,0.6,PASS,none,1.58650e-15,1.79304e-16,5.75985e-17,1.59237e-17,9.97962e-01,2.83036e-01,1.65943e-01,8.83932e-02
diode,dalg,ss,27,0.6,PASS,none,1.46211e-13,1.12463e-14,3.00172e-15,7.69803e-16,9.42591e-01,1.97945e-01,1.02205e-01,5.18872e-02
diode,dpsm,ss,27,0.6,PASS,none,1.99074e-15,2.59995e-16,7.23356e-17,1.86579e-17,1.46626e+00,3.24133e-01,1.66171e-01,8.37531e-02
diode,dplg,ss,27,0.6,PASS,none,1.77831e-13,1.94937e-14,5.18000e-15,1.31633e-15,1.37949e+00,2.79641e-01,1.40378e-01,7.02824e-02
diode,dasm,ss,27,0.9,PASS,none,1.59002e-15,1.85226e-16,5.92841e-17,1.63690e-17,1.05788e+00,2.93624e-01,1.71005e-01,9.08945e-02
diode,dalg,ss,27,0.9,PASS,none,1.46529e-13,1.18798e-14,3.17466e-15,8.14108e-16,1.00391e+00,2.10047e-01,1.08221e-01,5.48899e-02
diode,dpsm,ss,27,0.9,PASS,none,1.94471e-15,2.72236e-16,7.63359e-17,1.97379e-17,1.56532e+00,3.43332e-01,1.75941e-01,8.86777e-02
diode,dplg,ss,27,0.9,PASS,none,1.73839e-13,2.06167e-14,5.51896e-15,1.40531e-15,1.47560e+00,2.98788e-01,1.49974e-01,7.50858e-02
diode,dasm,ss,27,1.2,PASS,none,1.58911e-15,1.90167e-16,6.07015e-17,1.67439e-17,1.10859e+00,3.02579e-01,1.75278e-01,9.30029e-02
diode,dalg,ss,27,1.2,PASS,none,1.46356e-13,1.24273e-14,3.32562e-15,8.52869e-16,1.05765e+00,2.20651e-01,1.13490e-01,5.75193e-02
diode,dpsm,ss,27,1.2,PASS,none,1.90261e-15,2.82544e-16,7.97790e-17,2.06731e-17,1.65215e+00,3.60062e-01,1.84427e-01,9.29518e-02
diode,dplg,ss,27,1.2,PASS,none,1.70117e-13,2.15699e-14,5.81330e-15,1.48303e-15,1.55982e+00,3.15555e-01,1.58373e-01,7.92896e-02
diode,dasm,ss,27,1.8,PASS,none,1.58172e-15,1.97756e-16,6.29052e-17,1.73289e-17,1.18784e+00,3.16580e-01,1.81955e-01,9.62968e-02
diode,dalg,ss,27,1.8,PASS,none,1.45267e-13,1.33453e-14,3.58207e-15,9.18932e-16,1.14941e+00,2.38758e-01,1.22485e-01,6.20059e-02
diode,dpsm,ss,27,1.8,PASS,none,1.82908e-15,2.99290e-16,8.55420e-17,2.22509e-17,1.80058e+00,3.88510e-01,1.98805e-01,1.00186e-01
diode,dplg,ss,27,1.8,PASS,none,1.63513e-13,2.31311e-14,6.31050e-15,1.61535e-15,1.70377e+00,3.44200e-01,1.72714e-01,8.64666e-02
diode,dasm,ss,27,2.4,PASS,none,1.57347e-15,2.02672e-16,6.43630e-17,1.77194e-17,1.24012e+00,3.25845e-01,1.86402e-01,9.84995e-02
diode,dalg,ss,27,2.4,PASS,none,1.43742e-13,1.41011e-14,3.79677e-15,9.74466e-16,1.22672e+00,2.54012e-01,1.30059e-01,6.57830e-02
diode,dpsm,ss,27,2.4,PASS,none,1.76709e-15,3.12599e-16,9.02980e-17,2.35661e-17,1.92593e+00,4.12429e-01,2.10849e-01,1.06238e-01
diode,dplg,ss,27,2.4,PASS,none,1.57878e-13,2.43817e-14,6.72451e-15,1.72664e-15,1.82539e+00,3.68387e-01,1.84818e-01,9.25229e-02
diode,dasm,ss,27,3.0,PASS,none,1.56891e-15,2.04813e-16,6.50328e-17,1.79047e-17,1.26313e+00,3.29991e-01,1.88470e-01,9.95489e-02
diode,dalg,ss,27,3.0,PASS,none,1.42075e-13,1.47449e-14,3.98243e-15,1.02267e-15,1.29395e+00,2.67276e-01,1.36643e-01,6.90656e-02
diode,dpsm,ss,27,3.0,PASS,none,1.71392e-15,3.23612e-16,9.43732e-17,2.47033e-17,2.03537e+00,4.33264e-01,2.21310e-01,1.11490e-01
diode,dplg,ss,27,3.0,PASS,none,1.53012e-13,2.54226e-14,7.08158e-15,1.82349e-15,1.93164e+00,3.89514e-01,1.95387e-01,9.78102e-02
diode,dasm,ss,27,3.3,PASS,none,1.56895e-15,2.04687e-16,6.50262e-17,1.79086e-17,1.26177e+00,3.29819e-01,1.88469e-01,9.95739e-02
diode,dalg,ss,27,3.3,PASS,none,1.41231e-13,1.50340e-14,4.06670e-15,1.04461e-15,1.32459e+00,2.73321e-01,1.39643e-01,7.05612e-02
diode,dpsm,ss,27,3.3,PASS,none,1.69000e-15,3.28471e-16,9.62166e-17,2.52210e-17,2.08549e+00,4.42796e-01,2.26087e-01,1.13887e-01
diode,dplg,ss,27,3.3,PASS,none,1.50815e-13,2.58835e-14,7.24374e-15,1.86776e-15,1.98034e+00,3.99196e-01,2.00229e-01,1.00232e-01
diode,dasm,ss,125,0.0,PASS,none,1.50975e-15,1.55730e-16,5.09125e-17,1.41463e-17,7.67830e-01,2.42128e-01,1.46002e-01,7.84254e-02
diode,dalg,ss,125,0.0,PASS,none,1.38166e-13,8.78707e-15,2.34422e-15,6.02092e-16,7.11865e-01,1.52390e-01,7.95095e-02,4.05428e-02
diode,dpsm,ss,125,0.0,PASS,none,2.11572e-15,2.07812e-16,5.60395e-17,1.43133e-17,1.09042e+00,2.48523e-01,1.27215e-01,6.40522e-02
diode,dplg,ss,125,0.0,PASS,none,1.86942e-13,1.48870e-14,3.85863e-15,9.73915e-16,1.01377e+00,2.06468e-01,1.03639e-01,5.18823e-02
diode,dasm,ss,125,0.3,PASS,none,1.54631e-15,1.63300e-16,5.31454e-17,1.47572e-17,8.40249e-01,2.55210e-01,1.52680e-01,8.18560e-02
diode,dalg,ss,125,0.3,PASS,none,1.43518e-13,9.95865e-15,2.65514e-15,6.81303e-16,8.20457e-01,1.73837e-01,9.02096e-02,4.58968e-02
diode,dpsm,ss,125,0.3,PASS,none,2.06869e-15,2.34235e-16,6.42073e-17,1.64847e-17,1.26984e+00,2.85782e-01,1.46596e-01,7.38798e-02
diode,dplg,ss,125,0.3,PASS,none,1.84249e-13,1.71570e-14,4.49811e-15,1.13887e-15,1.18865e+00,2.41588e-01,1.21299e-01,6.07312e-02
diode,dasm,ss,125,0.6,PASS,none,1.56972e-15,1.70361e-16,5.51477e-17,1.52900e-17,9.09053e-01,2.67450e-01,1.58653e-01,8.48442e-02
diode,dalg,ss,125,0.6,PASS,none,1.45670e-13,1.08347e-14,2.89029e-15,7.41314e-16,9.03208e-01,1.90172e-01,9.83395e-02,4.99578e-02
diode,dpsm,ss,125,0.6,PASS,none,2.01557e-15,2.52538e-16,7.00099e-17,1.80390e-17,1.40581e+00,3.12889e-01,1.60552e-01,8.09390e-02
diode,dplg,ss,125,0.6,PASS,none,1.80052e-13,1.87921e-14,4.97286e-15,1.26228e-15,1.32076e+00,2.67992e-01,1.34554e-01,6.73700e-02
diode,dasm,ss,125,0.9,PASS,none,1.58056e-15,1.75456e-16,5.66052e-17,1.56789e-17,9.59405e-01,2.76407e-01,1.63019e-01,8.70275e-02
diode,dalg,ss,125,0.9,PASS,none,1.46435e-13,1.15448e-14,3.08306e-15,7.90635e-16,9.71383e-01,2.03628e-01,1.05031e-01,5.32987e-02
diode,dpsm,ss,125,0.9,PASS,none,1.96525e-15,2.66726e-16,7.46184e-17,1.92820e-17,1.51761e+00,3.34796e-01,1.71763e-01,8.66010e-02
diode,dplg,ss,125,0.9,PASS,none,1.75788e-13,2.00828e-14,5.35783e-15,1.36304e-15,1.42923e+00,2.89628e-01,1.45405e-01,7.28035e-02
diode,dasm,ss,125,1.2,PASS,none,1.58543e-15,1.79088e-16,5.76580e-17,1.59614e-17,9.95682e-01,2.82874e-01,1.66187e-01,8.86161e-02
diode,dalg,ss,125,1.2,PASS,none,1.46493e-13,1.21460e-14,3.24794e-15,8.32926e-16,1.02995e+00,2.15186e-01,1.10777e-01,5.61662e-02
diode,dpsm,ss,125,1.2,PASS,none,1.91925e-15,2.78357e-16,7.84841e-17,2.03313e-17,1.61367e+00,3.53438e-01,1.81261e-01,9.13929e-02
diode,dplg,ss,125,1.2,PASS,none,1.71771e-13,2.11529e-14,5.68494e-15,1.44920e-15,1.52235e+00,3.08183e-01,1.54706e-01,7.74596e-02
diode,dasm,ss,125,1.8,PASS,none,1.58793e-15,1.82829e-16,5.87861e-17,1.62714e-17,1.03338e+00,2.89670e-01,1.69610e-01,9.03638e-02
diode,dalg,ss,125,1.8,PASS,none,1.45598e-13,1.31332e-14,3.52252e-15,9.03584e-16,1.12802e+00,2.34538e-01,1.20392e-01,6.09630e-02
diode,dpsm,ss,125,1.8,PASS,none,1.83955e-15,2.96795e-16,8.48068e-17,2.20620e-17,1.77489e+00,3.84476e-01,1.97003e-01,9.93239e-02
diode,dplg,ss,125,1.8,PASS,none,1.64656e-13,2.28676e-14,6.22662e-15,1.59309e-15,1.67858e+00,3.39287e-01,1.70286e-01,8.52579e-02
diode,dasm,ss,125,2.4,PASS,none,1.58709e-15,1.82447e-16,5.87697e-17,1.62842e-17,1.02947e+00,2.89159e-01,1.69613e-01,9.04446e-02
diode,dalg,ss,125,2.4,PASS,none,1.44131e-13,1.39295e-14,3.74784e-15,9.61813e-16,1.20902e+00,2.50522e-01,1.28330e-01,6.49220e-02
diode,dpsm,ss,125,2.4,PASS,none,1.77311e-15,3.11142e-16,8.99245e-17,2.34777e-17,1.90892e+00,4.10123e-01,2.09951e-01,1.05838e-01
diode,dplg,ss,125,2.4,PASS,none,1.58634e-13,2.42151e-14,6.67009e-15,1.71213e-15,1.80850e+00,3.65133e-01,1.83225e-01,9.17327e-02
diode,dasm,ss,125,3.0,PASS,none,1.58249e-15,1.78220e-16,5.76971e-17,1.60246e-17,9.86855e-01,2.81857e-01,1.66461e-01,8.89975e-02
diode,dalg,ss,125,3.0,PASS,none,1.42487e-13,1.45958e-14,3.93932e-15,1.01149e-15,1.27826e+00,2.64183e-01,1.35112e-01,6.83039e-02
diode,dpsm,ss,125,3.0,PASS,none,1.71667e-15,3.22853e-16,9.42570e-17,2.46877e-17,2.02481e+00,4.32226e-01,2.21070e-01,1.11426e-01
diode,dplg,ss,125,3.0,PASS,none,1.53476e-13,2.53225e-14,7.04847e-15,1.81467e-15,1.92089e+00,3.87485e-01,1.94409e-01,9.73288e-02
diode,dasm,ss,125,3.3,PASS,none,1.57673e-15,1.74749e-16,5.67949e-17,1.58009e-17,9.52202e-01,2.75859e-01,1.63798e-01,8.77487e-02
diode,dalg,ss,125,3.3,PASS,none,1.41654e-13,1.48909e-14,4.02505e-15,1.03379e-15,1.30939e+00,2.70324e-01,1.38160e-01,6.98237e-02
diode,dpsm,ss,125,3.3,PASS,none,1.69143e-15,3.27980e-16,9.62039e-17,2.52351e-17,2.07761e+00,4.42280e-01,2.26118e-01,1.13961e-01
diode,dplg,ss,125,3.3,PASS,none,1.51160e-13,2.58093e-14,7.21929e-15,1.86128e-15,1.97213e+00,3.97672e-01,1.99505e-01,9.98784e-02
diode,dasm,ff,-40,0.0,PASS,none,1.56577e-15,1.68764e-16,5.46266e-17,1.51395e-17,8.93471e-01,2.64550e-01,1.57062e-01,8.39937e-02
diode,dalg,ff,-40,0.0,PASS,none,1.43945e-13,1.00937e-14,2.69136e-15,6.90561e-16,8.33125e-01,1.76340e-01,9.14600e-02,4.65231e-02
diode,dpsm,ff,-40,0.0,PASS,none,2.05934e-15,2.37727e-16,6.53302e-17,1.67869e-17,1.29416e+00,2.90912e-01,1.49290e-01,7.52514e-02
diode,dplg,ff,-40,0.0,PASS,none,1.83596e-13,1.74560e-14,4.58426e-15,1.16122e-15,1.21230e+00,2.46346e-01,1.23695e-01,6.19328e-02
diode,dasm,ff,-40,0.3,PASS,none,1.58418e-15,1.77370e-16,5.70478e-17,1.57778e-17,9.78593e-01,2.79606e-01,1.64291e-01,8.75740e-02
diode,dalg,ff,-40,0.3,PASS,none,1.45868e-13,1.09630e-14,2.92502e-15,7.50203e-16,9.15447e-01,1.92588e-01,9.95435e-02,5.05597e-02
diode,dpsm,ff,-40,0.3,PASS,none,2.00679e-15,2.55209e-16,7.08542e-17,1.82648e-17,1.42687e+00,3.16919e-01,1.62593e-01,8.19659e-02
diode,dplg,ff,-40,0.3,PASS,none,1.79297e-13,1.90384e-14,5.04542e-15,1.28121e-15,1.34121e+00,2.72061e-01,1.36592e-01,6.83896e-02
diode,dasm,ff,-40,0.6,PASS,none,1.58990e-15,1.84395e-16,5.90385e-17,1.63026e-17,1.04942e+00,2.92113e-01,1.70262e-01,9.05205e-02
diode,dalg,ff,-40,0.6,PASS,none,1.46489e-13,1.16708e-14,3.11749e-15,7.99461e-16,9.83588e-01,2.06037e-01,1.06230e-01,5.38970e-02
diode,dpsm,ff,-40,0.6,PASS,none,1.95710e-15,2.68943e-16,7.53073e-17,1.94647e-17,1.53673e+00,3.38215e-01,1.73437e-01,8.74331e-02
diode,dplg,ff,-40,0.6,PASS,none,1.75016e-13,2.02976e-14,5.42245e-15,1.37998e-15,1.44780e+00,2.93297e-01,1.47235e-01,7.37177e-02
diode,dasm,ff,-40,0.9,PASS,none,1.58913e-15,1.90341e-16,6.07368e-17,1.67506e-17,1.11040e+00,3.02868e-01,1.75377e-01,9.30388e-02
diode,dalg,ff,-40,0.9,PASS,none,1.46444e-13,1.22721e-14,3.28273e-15,8.41858e-16,1.04234e+00,2.17631e-01,1.11992e-01,5.67721e-02
diode,dpsm,ff,-40,0.9,PASS,none,1.91169e-15,2.80287e-16,7.90734e-17,2.04861e-17,1.63150e+00,3.56468e-01,1.82699e-01,9.20987e-02
diode,dplg,ff,-40,0.9,PASS,none,1.71009e-13,2.13466e-14,5.74435e-15,1.46484e-15,1.53971e+00,3.11595e-01,1.56401e-01,7.83055e-02
diode,dasm,ff,-40,1.2,PASS,none,1.58480e-15,1.95504e-16,6.22230e-17,1.71430e-17,1.16416e+00,3.12342e-01,1.79870e-01,9.52471e-02
diode,dalg,ff,-40,1.2,PASS,none,1.46028e-13,1.27970e-14,3.42841e-15,8.79327e-16,1.09434e+00,2.27892e-01,1.17089e-01,5.93153e-02
diode,dpsm,ff,-40,1.2,PASS,none,1.87043e-15,2.89956e-16,8.23556e-17,2.13816e-17,1.71543e+00,3.72565e-01,1.90845e-01,9.61986e-02
diode,dplg,ff,-40,1.2,PASS,none,1.67320e-13,2.22464e-14,6.02688e-15,1.53976e-15,1.62109e+00,3.27789e-01,1.64511e-01,8.23639e-02
diode,dasm,ff,-40,1.8,PASS,none,1.57107e-15,2.04120e-16,6.47315e-17,1.78068e-17,1.25569e+00,3.28462e-01,1.87492e-01,9.89865e-02
diode,dalg,ff,-40,1.8,PASS,none,1.44643e-13,1.36859e-14,3.67844e-15,9.43839e-16,1.18404e+00,2.45592e-01,1.25879e-01,6.36993e-02
diode,dpsm,ff,-40,1.8,PASS,none,1.79861e-15,3.05839e-16,8.79134e-17,2.29102e-17,1.86032e+00,4.00244e-01,2.04807e-01,1.03220e-01
diode,dplg,ff,-40,1.8,PASS,none,1.60822e-13,2.37348e-14,6.50901e-15,1.66864e-15,1.76160e+00,3.55738e-01,1.78501e-01,8.93644e-02
diode,dasm,ff,-40,2.4,PASS,none,1.55516e-15,2.10997e-16,6.67645e-17,1.83465e-17,1.33051e+00,3.41636e-01,1.93709e-01,1.02032e-01
diode,dalg,ff,-40,2.4,PASS,none,1.42942e-13,1.44249e-14,3.88984e-15,9.98613e-16,1.26037e+00,2.60651e-01,1.33355e-01,6.74270e-02
diode,dpsm,ff,-40,2.4,PASS,none,1.73810e-15,3.18580e-16,9.25463e-17,2.41974e-17,1.98374e+00,4.23747e-01,2.16622e-01,1.09154e-01
diode,dplg,ff,-40,2.4,PASS,none,1.55296e-13,2.49371e-14,6.91404e-15,1.77800e-15,1.88136e+00,3.79550e-01,1.90415e-01,9.53251e-02
diode,dasm,ff,-40,3.0,PASS,none,1.54016e-15,2.16364e-16,6.83758e-17,1.87762e-17,1.39009e+00,3.52134e-01,1.98665e-01,1.04461e-01
diode,dalg,ff,-40,3.0,PASS,none,1.41154e-13,1.50594e-14,4.07415e-15,1.04655e-15,1.32729e+00,2.73855e-01,1.39909e-01,7.06939e-02
diode,dpsm,ff,-40,3.0,PASS,none,1.68618e-15,3.29182e-16,9.65410e-17,2.53176e-17,2.09210e+00,4.44347e-01,2.26949e-01,1.14337e-01
diode,dplg,ff,-40,3.0,PASS,none,1.50529e-13,2.59426e-14,7.26531e-15,1.87373e-15,1.98658e+00,4.00470e-01,2.00878e-01,1.00559e-01
diode,dasm,ff,-40,3.3,PASS,none,1.53376e-15,2.18450e-16,6.90108e-17,1.89465e-17,1.41354e+00,3.56275e-01,2.00627e-01,1.05425e-01
diode,dalg,ff,-40,3.3,PASS,none,1.40260e-13,1.53461e-14,4.15837e-15,1.06852e-15,1.35800e+00,2.79912e-01,1.42915e-01,7.21922e-02
diode,dpsm,ff,-40,3.3,PASS,none,1.66281e-15,3.33872e-16,9.83541e-17,2.58294e-17,2.14188e+00,4.53804e-01,2.31683e-01,1.16711e-01
diode,dplg,ff,-40,3.3,PASS,none,1.48376e-13,2.63890e-14,7.42531e-15,1.91762e-15,2.03496e+00,4.10088e-01,2.05687e-01,1.02965e-01
diode,dasm,ff,27,0.0,PASS,none,1.54631e-15,1.63201e-16,5.30569e-17,1.47231e-17,8.39366e-01,2.54939e-01,1.52387e-01,8.16598e-02
diode,dalg,ff,27,0.0,PASS,none,1.41938e-13,9.53606e-15,2.54273e-15,6.52680e-16,7.81029e-01,1.66053e-01,8.63355e-02,4.39615e-02
diode,dpsm,ff,27,0.0,PASS,none,2.08959e-15,2.24988e-16,6.13191e-17,1.57144e-17,1.20494e+00,2.72505e-01,1.39708e-01,7.03890e-02
diode,dplg,ff,27,0.0,PASS,none,1.85687e-13,1.63506e-14,4.26851e-15,1.07948e-15,1.12547e+00,2.28924e-01,1.14934e-01,5.75423e-02
diode,dasm,ff,27,0.3,PASS,none,1.57441e-15,1.72055e-16,5.55503e-17,1.53830e-17,9.25811e-01,2.70274e-01,1.59816e-01,8.53590e-02
diode,dalg,ff,27,0.3,PASS,none,1.44992e-13,1.04892e-14,2.79723e-15,7.17546e-16,8.70402e-01,1.83696e-01,9.51178e-02,4.83488e-02
diode,dpsm,ff,27,0.3,PASS,none,2.04021e-15,2.44888e-16,6.75129e-17,1.73641e-17,1.34963e+00,3.01311e-01,1.54511e-01,7.78693e-02
diode,dplg,ff,27,0.3,PASS,none,1.81961e-13,1.81231e-14,4.77640e-15,1.21105e-15,1.26623e+00,2.57053e-01,1.29051e-01,6.46116e-02
diode,dasm,ff,27,0.6,PASS,none,1.58650e-15,1.79304e-16,5.75985e-17,1.59237e-17,9.97962e-01,2.83036e-01,1.65943e-01,8.83932e-02
diode,dalg,ff,27,0.6,PASS,none,1.46211e-13,1.12463e-14,3.00172e-15,7.69803e-16,9.42591e-01,1.97945e-01,1.02205e-01,5.18872e-02
diode,dpsm,ff,27,0.6,PASS,none,1.99074e-15,2.59995e-16,7.23356e-17,1.86579e-17,1.46626e+00,3.24133e-01,1.66171e-01,8.37531e-02
diode,dplg,ff,27,0.6,PASS,none,1.77831e-13,1.94937e-14,5.18000e-15,1.31633e-15,1.37949e+00,2.79641e-01,1.40378e-01,7.02824e-02
diode,dasm,ff,27,0.9,PASS,none,1.59002e-15,1.85226e-16,5.92841e-17,1.63690e-17,1.05788e+00,2.93624e-01,1.71005e-01,9.08945e-02
